ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	ALIGNMENT	COGIDS	NOTE	SOURCE
102	stan1318	fifty	خَمْسُون	xamsuːn	x a m s + uː n	five suff_pl	x a m s + uː n	6 17		Wright1997Arabic
103	stan1318	fifty one	وَاحِد وَخَمْسُون	waːħidun waxamsuːn	w aː ħ i d + u n + w a + x a m s + uː n	one1 nom_sg and five suff_pl	w aː ħ i d + u n + w a + x a m s + uː n	1 12 18 6 17		Wright1997Arabic
104	stan1318	fifty one	وَاحِدَة وَخَمْسُون	waːħidatun waxamsuːn	w aː ħ i d + a t + u n + w a + x a m s + uː n	one1 suff_gender1 nom_sg and five suff_pl	w aː ħ i d + a t + u n + w a + x a m s + uː n	1 13 12 18 6 17		Wright1997Arabic
105	stan1318	fifty one	أَحَد وَخَمْسُون	ʔaħadun waxamsuːn	ʔ a ħ a d + u n + w a + x a m s + uː n	one2 nom_sg and five suff_pl	ʔ a ħ a d + u n + w a + x a m s + uː n	2 12 18 6 17		Wright1997Arabic
106	stan1318	fifty one	إِحْدَى وَخَمْسُون	ʔaħadaː waxamsuːn	ʔ i/a ħ -/a d + aː + w a + x a m s + uː n	one2 suff_gender2 and five suff_pl	ʔ i/a ħ -/a d + aː + w a + x a m s + uː n	2 16 18 6 17		Wright1997Arabic
107	stan1318	fifty two	اِثْنَان وَخَمْسُون	ʔiθnaːni waxamsuːn	ʔ/- i/- θ n + aː n i + w a + x a m s + uː n	two nom_dual and five suff_pl	ʔ/- i/- θ n + aː n i + w a + x a m s + uː n	3 14 18 6 17		Wright1997Arabic
108	stan1318	fifty two	اِثْنَتَانِ وَخَمْسُون	ʔiθnataːni waxamsuːn	ʔ/- i/- θ n + a t + aː n i + w a + x a m s + uː n	two suff_gender1 nom_dual and five suff_pl	ʔ/- i/- θ n + a t + aː n i + w a + x a m s + uː n	3 13 14 18 6 17		Wright1997Arabic
109	stan1318	fifty three	ثَلَاثَة وَخَمْسُون	θalaːθatun waxamsuːn	θ a l aː θ + a t + u n + w a + x a m s + uː n	three suff_gender1 nom_sg and five suff_pl	θ a l aː θ + a t + u n + w a + x a m s + uː n	4 13 12 18 6 17		Wright1997Arabic
110	stan1318	fifty three	ثَلَاث وَخَمْسُون	θalaːθun waxamsuːn	θ a l aː θ + u n + w a + x a m s + uː n	three nom_sg and five suff_pl	θ a l aː θ + u n + w a + x a m s + uː n	4 12 18 6 17		Wright1997Arabic
111	stan1318	fifty four	أَرْبَعَة وَخَمْسُون	ʔarbaʕatun waxamsuːn	ʔ a r b a ʕ + a t + u n + w a + x a m s + uː n	four suff_gender1 nom_sg and five suff_pl	ʔ a r b a ʕ + a t + u n + w a + x a m s + uː n	5 13 12 18 6 17		Wright1997Arabic
112	stan1318	fifty four	أَرْبَع وَخَمْسُون	ʔarbaʕun waxamsuːn	ʔ a r b a ʕ + u n + w a + x a m s + uː n	four nom_sg and five suff_pl	ʔ a r b a ʕ + u n + w a + x a m s + uː n	5 12 18 6 17		Wright1997Arabic
113	stan1318	fifty five	خَمْسَة وَخَمْسُون	xamsatun waxamsuːn	x a m s + a t + u n + w a + x a m s + uː n	five suff_gender1 nom_sg and five suff_pl	x a m s + a t + u n + w a + x a m s + uː n	6 13 12 18 6 17		Wright1997Arabic
114	stan1318	fifty five	خَمْس وَخَمْسُون	xamsun waxamsuːn	x a m s + u n + w a + x a m s + uː n	five nom_sg and five suff_pl	x a m s + u n + w a + x a m s + uː n	6 12 18 6 17		Wright1997Arabic
115	stan1318	fifty six	سِتَّة وَخَمْسُون	sittatun waxamsuːn	s i t t + a t + u n + w a + x a m s + uː n	six suff_gender1 nom_sg and five suff_pl	s i t t + a t + u n + w a + x a m s + uː n	7 13 12 18 6 17		Wright1997Arabic
116	stan1318	fifty six	سِتّ وَخَمْسُون	sittun waxamsuːn	s i t t + u n + w a + x a m s + uː n	six nom_sg and five suff_pl	s i t t + u n + w a + x a m s + uː n	7 12 18 6 17		Wright1997Arabic
117	stan1318	fifty seven	سَبْعَة وَخَمْسُون	sabʕatun waxamsuːn	s a b ʕ + a t + u n + w a + x a m s + uː n	seven suff_gender1 nom_sg and five suff_pl	s a b ʕ + a t + u n + w a + x a m s + uː n	8 13 12 18 6 17		Wright1997Arabic
118	stan1318	fifty seven	سَبْع وَخَمْسُون	sabʕun waxamsuːn	s a b ʕ + u n + w a + x a m s + uː n	seven nom_sg and five suff_pl	s a b ʕ + u n + w a + x a m s + uː n	8 12 18 6 17		Wright1997Arabic
119	stan1318	fifty eight	ثَمَانِيَة وَخَمْسُون	θamaːnijatun waxamsuːn	θ a m aː n i/- j/- + a t + u n + w a + x a m s + uː n	eight suff_gender1 nom_sg and five suff_pl	θ a m aː n i/- j/- + a t + u n + w a + x a m s + uː n	9 13 12 18 6 17		Wright1997Arabic
120	stan1318	fifty eight	ثَمَانٍ وَخَمْسُون	θamaːnin waxamsuːn	θ a m aː n + i n + w a + x a m s + uː n	eight obl_sg and five suff_pl	θ a m aː n + i n + w a + x a m s + uː n	9 19 18 6 17		Wright1997Arabic
121	stan1318	fifty nine	تِسْعَة وَخَمْسُون	tisʕatun waxamsuːn	t i s ʕ + a t + u n + w a + x a m s + uː n	nine suff_gender1 nom_sg and five suff_pl	t i s ʕ + a t + u n + w a + x a m s + uː n	10 13 12 18 6 17		Wright1997Arabic
122	stan1318	fifty nine	تِسْع وَخَمْسُون	tisʕun waxamsuːn	t i s ʕ + u n + w a + x a m s + uː n	nine nom_sg and five suff_pl	t i s ʕ + u n + w a + x a m s + uː n	10 12 18 6 17		Wright1997Arabic
123	stan1318	sixty	سِتُّون	sittuːn	s i t t + uː n	six suff_pl	s i t t + uː n	7 17		Wright1997Arabic
124	stan1318	sixty one	وَاحِد وَسِتُّون	waːħidun wasittuːn	w aː ħ i d + u n + w a + s i t t + uː n	one1 nom_sg and six suff_pl	w aː ħ i d + u n + w a + s i t t + uː n	1 12 18 7 17		Wright1997Arabic
125	stan1318	sixty one	وَاحِدَة وَسِتُّون	waːħidatun wasittuːn	w aː ħ i d + a t + u n + w a + s i t t + uː n	one1 suff_gender1 nom_sg and six suff_pl	w aː ħ i d + a t + u n + w a + s i t t + uː n	1 13 12 18 7 17		Wright1997Arabic
126	stan1318	sixty one	أَحَد وَسِتُّون	ʔaħadun wasittuːn	ʔ a ħ a d + u n + w a + s i t t + uː n	one2 nom_sg and six suff_pl	ʔ a ħ a d + u n + w a + s i t t + uː n	2 12 18 7 17		Wright1997Arabic
127	stan1318	sixty one	إِحْدَى وَسِتُّون	ʔaħadaː wasittuːn	ʔ i/a ħ -/a d + aː + w a + s i t t + uː n	one2 suff_gender2 and six suff_pl	ʔ i/a ħ -/a d + aː + w a + s i t t + uː n	2 16 18 7 17		Wright1997Arabic
128	stan1318	sixty two	اِثْنَان وَسِتُّون	ʔiθnaːni wasittuːn	ʔ/- i/- θ n + aː n i + w a + s i t t + uː n	two nom_dual and six suff_pl	ʔ/- i/- θ n + aː n i + w a + s i t t + uː n	3 14 18 7 17		Wright1997Arabic
129	stan1318	sixty two	اِثْنَتَانِ وَسِتُّون	ʔiθnataːni wasittuːn	ʔ/- i/- θ n + a t + aː n i + w a + s i t t + uː n	two suff_gender1 nom_dual and six suff_pl	ʔ/- i/- θ n + a t + aː n i + w a + s i t t + uː n	3 13 14 18 7 17		Wright1997Arabic
130	stan1318	sixty three	ثَلَاثَة وَسِتُّون	θalaːθatun wasittuːn	θ a l aː θ + a t + u n + w a + s i t t + uː n	three suff_gender1 nom_sg and six suff_pl	θ a l aː θ + a t + u n + w a + s i t t + uː n	4 13 12 18 7 17		Wright1997Arabic
131	stan1318	sixty three	ثَلَاث وَسِتُّون	θalaːθun wasittuːn	θ a l aː θ + u n + w a + s i t t + uː n	three nom_sg and six suff_pl	θ a l aː θ + u n + w a + s i t t + uː n	4 12 18 7 17		Wright1997Arabic
132	stan1318	sixty four	أَرْبَعَة وَسِتُّون	ʔarbaʕatun wasittuːn	ʔ a r b a ʕ + a t + u n + w a + s i t t + uː n	four suff_gender1 nom_sg and six suff_pl	ʔ a r b a ʕ + a t + u n + w a + s i t t + uː n	5 13 12 18 7 17		Wright1997Arabic
133	stan1318	sixty four	أَرْبَع وَسِتُّون	ʔarbaʕun wasittuːn	ʔ a r b a ʕ + u n + w a + s i t t + uː n	four nom_sg and six suff_pl	ʔ a r b a ʕ + u n + w a + s i t t + uː n	5 12 18 7 17		Wright1997Arabic
134	stan1318	sixty five	خَمْسَة وَسِتُّون	xamsatun wasittuːn	x a m s + a t + u n + w a + s i t t + uː n	five suff_gender1 nom_sg and six suff_pl	x a m s + a t + u n + w a + s i t t + uː n	6 13 12 18 7 17		Wright1997Arabic
135	stan1318	sixty five	خَمْس وَسِتُّون	xamsun wasittuːn	x a m s + u n + w a + s i t t + uː n	five nom_sg and six suff_pl	x a m s + u n + w a + s i t t + uː n	6 12 18 7 17		Wright1997Arabic
136	stan1318	sixty six	سِتَّة وَسِتُّون	sittatun wasittuːn	s i t t + a t + u n + w a + s i t t + uː n	six suff_gender1 nom_sg and six suff_pl	s i t t + a t + u n + w a + s i t t + uː n	7 13 12 18 7 17		Wright1997Arabic
137	stan1318	sixty six	سِتّ وَسِتُّون	sittun wasittuːn	s i t t + u n + w a + s i t t + uː n	six nom_sg and six suff_pl	s i t t + u n + w a + s i t t + uː n	7 12 18 7 17		Wright1997Arabic
138	stan1318	sixty seven	سَبْعَة وَسِتُّون	sabʕatun wasittuːn	s a b ʕ + a t + u n + w a + s i t t + uː n	seven suff_gender1 nom_sg and six suff_pl	s a b ʕ + a t + u n + w a + s i t t + uː n	8 13 12 18 7 17		Wright1997Arabic
139	stan1318	sixty seven	سَبْع وَسِتُّون	sabʕun wasittuːn	s a b ʕ + u n + w a + s i t t + uː n	seven nom_sg and six suff_pl	s a b ʕ + u n + w a + s i t t + uː n	8 12 18 7 17		Wright1997Arabic
140	stan1318	sixty eight	ثَمَانِيَة وَسِتُّون	θamaːnijatun wasittuːn	θ a m aː n i/- j/- + a t + u n + w a + s i t t + uː n	eight suff_gender1 nom_sg and six suff_pl	θ a m aː n i/- j/- + a t + u n + w a + s i t t + uː n	9 13 12 18 7 17		Wright1997Arabic
141	stan1318	sixty eight	ثَمَانٍ وَسِتُّون	θamaːnin wasittuːn	θ a m aː n + i n + w a + s i t t + uː n	eight obl_sg and six suff_pl	θ a m aː n + i n + w a + s i t t + uː n	9 19 18 7 17		Wright1997Arabic
142	stan1318	sixty nine	تِسْعَة وَسِتُّون	tisʕatun wasittuːn	t i s ʕ + a t + u n + w a + s i t t + uː n	nine suff_gender1 nom_sg and six suff_pl	t i s ʕ + a t + u n + w a + s i t t + uː n	10 13 12 18 7 17		Wright1997Arabic
143	stan1318	sixty nine	تِسْع وَسِتُّون	tisʕun wasittuːn	t i s ʕ + u n + w a + s i t t + uː n	nine nom_sg and six suff_pl	t i s ʕ + u n + w a + s i t t + uː n	10 12 18 7 17		Wright1997Arabic
144	stan1318	seventy	سَبْعُون	sabʕuːn	s a b ʕ + uː n	seven suff_pl	s a b ʕ + uː n	8 17		Wright1997Arabic
145	stan1318	seventy one	وَاحِد وَسَبْعُون	waːħidun wasabʕuːn	w aː ħ i d + u n + w a + s a b ʕ + uː n	one1 nom_sg and seven suff_pl	w aː ħ i d + u n + w a + s a b ʕ + uː n	1 12 18 8 17		Wright1997Arabic
146	stan1318	seventy one	وَاحِدَة وَسَبْعُون	waːħidatun wasabʕuːn	w aː ħ i d + a t + u n + w a + s a b ʕ + uː n	one1 suff_gender1 nom_sg and seven suff_pl	w aː ħ i d + a t + u n + w a + s a b ʕ + uː n	1 13 12 18 8 17		Wright1997Arabic
147	stan1318	seventy one	أَحَد وَسَبْعُون	ʔaħadun wasabʕuːn	ʔ a ħ a d + u n + w a + s a b ʕ + uː n	one2 nom_sg and seven suff_pl	ʔ a ħ a d + u n + w a + s a b ʕ + uː n	2 12 18 8 17		Wright1997Arabic
148	stan1318	seventy one	إِحْدَى وَسَبْعُون	ʔaħadaː wasabʕuːn	ʔ i/a ħ -/a d + aː + w a + s a b ʕ + uː n	one2 suff_gender2 and seven suff_pl	ʔ i/a ħ -/a d + aː + w a + s a b ʕ + uː n	2 16 18 8 17		Wright1997Arabic
149	stan1318	seventy two	اِثْنَان وَسَبْعُون	ʔiθnaːni wasabʕuːn	ʔ/- i/- θ n + aː n i + w a + s a b ʕ + uː n	two nom_dual and seven suff_pl	ʔ/- i/- θ n + aː n i + w a + s a b ʕ + uː n	3 14 18 8 17		Wright1997Arabic
150	stan1318	seventy two	اِثْنَتَانِ وَسَبْعُون	ʔiθnataːni wasabʕuːn	ʔ/- i/- θ n + a t + aː n i + w a + s a b ʕ + uː n	two suff_gender1 nom_dual and seven suff_pl	ʔ/- i/- θ n + a t + aː n i + w a + s a b ʕ + uː n	3 13 14 18 8 17		Wright1997Arabic
151	stan1318	seventy three	ثَلَاثَة وَسَبْعُون	θalaːθatun wasabʕuːn	θ a l aː θ + a t + u n + w a + s a b ʕ + uː n	three suff_gender1 nom_sg and seven suff_pl	θ a l aː θ + a t + u n + w a + s a b ʕ + uː n	4 13 12 18 8 17		Wright1997Arabic
152	stan1318	seventy three	ثَلَاث وَسَبْعُون	θalaːθun wasabʕuːn	θ a l aː θ + u n + w a + s a b ʕ + uː n	three nom_sg and seven suff_pl	θ a l aː θ + u n + w a + s a b ʕ + uː n	4 12 18 8 17		Wright1997Arabic
153	stan1318	seventy four	أَرْبَعَة وَسَبْعُون	ʔarbaʕatun wasabʕuːn	ʔ a r b a ʕ + a t + u n + w a + s a b ʕ + uː n	four suff_gender1 nom_sg and seven suff_pl	ʔ a r b a ʕ + a t + u n + w a + s a b ʕ + uː n	5 13 12 18 8 17		Wright1997Arabic
154	stan1318	seventy four	أَرْبَع وَسَبْعُون	ʔarbaʕun wasabʕuːn	ʔ a r b a ʕ + u n + w a + s a b ʕ + uː n	four nom_sg and seven suff_pl		5 12 18 8 17		Wright1997Arabic
155	stan1318	seventy five	خَمْسَة وَسَبْعُون	xamsatun wasabʕuːn	x a m s + a t + u n + w a + s a b ʕ + uː n	five suff_gender1 nom_sg and seven suff_pl	x a m s + a t + u n + w a + s a b ʕ + uː n	6 13 12 18 8 17		Wright1997Arabic
156	stan1318	seventy five	خَمْس وَسَبْعُون	xamsun wasabʕuːn	x a m s + u n + w a + s a b ʕ + uː n	five nom_sg and seven suff_pl	x a m s + u n + w a + s a b ʕ + uː n	6 12 18 8 17		Wright1997Arabic
157	stan1318	seventy six	سِتَّة وَسَبْعُون	sittatun wasabʕuːn	s i t t + a t + u n + w a + s a b ʕ + uː n	six suff_gender1 nom_sg and seven suff_pl	s i t t + a t + u n + w a + s a b ʕ + uː n	7 13 12 18 8 17		Wright1997Arabic
158	stan1318	seventy six	سِتّ وَسَبْعُون	sittun wasabʕuːn	s i t t + u n + w a + s a b ʕ + uː n	six nom_sg and seven suff_pl	s i t t + u n + w a + s a b ʕ + uː n	7 12 18 8 17		Wright1997Arabic
159	stan1318	seventy seven	سَبْعَة وَسَبْعُون	sabʕatun wasabʕuːn	s a b ʕ + a t + u n + w a + s a b ʕ + uː n	seven suff_gender1 nom_sg and seven suff_pl	s a b ʕ + a t + u n + w a + s a b ʕ + uː n	8 13 12 18 8 17		Wright1997Arabic
160	stan1318	seventy seven	سَبْع وَسَبْعُون	sabʕun wasabʕuːn	s a b ʕ + u n + w a + s a b ʕ + uː n	seven nom_sg and seven suff_pl	s a b ʕ + u n + w a + s a b ʕ + uː n	8 12 18 8 17		Wright1997Arabic
161	stan1318	seventy eight	ثَمَانِيَة وَسَبْعُون	θamaːnijatun wasabʕuːn	θ a m aː n i/- j/- + a t + u n + w a + s a b ʕ + uː n	eight suff_gender1 nom_sg and seven suff_pl	θ a m aː n i/- j/- + a t + u n + w a + s a b ʕ + uː n	9 13 12 18 8 17		Wright1997Arabic
162	stan1318	seventy eight	ثَمَانٍ وَسَبْعُون	θamaːnin wasabʕuːn	θ a m aː n + i n + w a + s a b ʕ + uː n	eight obl_sg and seven suff_pl	θ a m aː n + i n + w a + s a b ʕ + uː n	9 19 18 8 17		Wright1997Arabic
163	stan1318	seventy nine	تِسْعَة وَسَبْعُون	tisʕatun wasabʕuːn	t i s ʕ + a t + u n + w a + s a b ʕ + uː n	nine suff_gender1 nom_sg and seven suff_pl	t i s ʕ + a t + u n + w a + s a b ʕ + uː n	10 13 12 18 8 17		Wright1997Arabic
164	stan1318	seventy nine	تِسْع وَسَبْعُون	tisʕun wasabʕuːn	t i s ʕ + u n + w a + s a b ʕ + uː n	nine nom_sg and seven suff_pl	t i s ʕ + u n + w a + s a b ʕ + uː n	10 12 18 8 17		Wright1997Arabic
165	stan1318	eighty	ثَمَانُون	θamaːnuːn	θ a m aː n + uː n	eight suff_pl	θ a m aː n + uː n	9 17		Wright1997Arabic
166	stan1318	eighty one	وَاحِد وَثَمَانُون	waːħidun waθamaːnuːn	w aː ħ i d + u n + w a + θ a m aː n + uː n	one1 nom_sg and eight suff_pl	w aː ħ i d + u n + w a + θ a m aː n + uː n	1 12 18 9 17		Wright1997Arabic
167	stan1318	eighty one	وَاحِدَة وَثَمَانُون	waːħidatun waθamaːnuːn	w aː ħ i d + a t + u n + w a + θ a m aː n + uː n	one1 suff_gender1 nom_sg and eight suff_pl	w aː ħ i d + a t + u n + w a + θ a m aː n + uː n	1 13 12 18 9 17		Wright1997Arabic
168	stan1318	eighty one	أَحَد وَثَمَانُون	ʔaħadun waθamaːnuːn	ʔ a ħ a d + u n + w a + θ a m aː n + uː n	one2 nom_sg and eight suff_pl	ʔ a ħ a d + u n + w a + θ a m aː n + uː n	2 12 18 9 17		Wright1997Arabic
169	stan1318	eighty one	إِحْدَى وَثَمَانُون	ʔaħadaː waθamaːnuːn	ʔ i/a ħ -/a d + aː + w a + θ a m aː n + uː n	one2 suff_gender2 and eight suff_pl	ʔ i/a ħ -/a d + aː + w a + θ a m aː n + uː n	2 16 18 9 17		Wright1997Arabic
170	stan1318	eighty two	اِثْنَان وَثَمَانُون	ʔiθnaːni waθamaːnuːn	ʔ/- i/- θ n + aː n i + w a + θ a m aː n + uː n	two nom_dual and eight suff_pl	ʔ/- i/- θ n + aː n i + w a + θ a m aː n + uː n	3 14 18 9 17		Wright1997Arabic
171	stan1318	eighty two	اِثْنَتَانِ وَثَمَانُون	ʔiθnataːni waθamaːnuːn	ʔ/- i/- θ n + a t + aː n i + w a + θ a m aː n + uː n	two suff_gender1 nom_dual and eight suff_pl	ʔ/- i/- θ n + a t + aː n i + w a + θ a m aː n + uː n	3 13 14 18 9 17		Wright1997Arabic
172	stan1318	eighty three	ثَلَاثَة وَثَمَانُون	θalaːθatun waθamaːnuːn	θ a l aː θ + a t + u n + w a + θ a m aː n + uː n	three suff_gender1 nom_sg and eight suff_pl	θ a l aː θ + a t + u n + w a + θ a m aː n + uː n	4 13 12 18 9 17		Wright1997Arabic
173	stan1318	eighty three	ثَلَاث وَثَمَانُون	θalaːθun waθamaːnuːn	θ a l aː θ + u n + w a + θ a m aː n + uː n	three nom_sg and eight suff_pl	θ a l aː θ + u n + w a + θ a m aː n + uː n	4 12 18 9 17		Wright1997Arabic
174	stan1318	eighty four	أَرْبَعَة وَثَمَانُون	ʔarbaʕatun waθamaːnuːn	ʔ a r b a ʕ + a t + u n + w a + θ a m aː n + uː n	four suff_gender1 nom_sg and eight suff_pl	ʔ a r b a ʕ + a t + u n + w a + θ a m aː n + uː n	5 13 12 18 9 17		Wright1997Arabic
175	stan1318	eighty four	أَرْبَع وَثَمَانُون	ʔarbaʕun waθamaːnuːn	ʔ a r b a ʕ + u n + w a + θ a m aː n + uː n	four nom_sg and eight suff_pl	ʔ a r b a ʕ + u n + w a + θ a m aː n + uː n	5 12 18 9 17		Wright1997Arabic
176	stan1318	eighty five	خَمْسَة وَثَمَانُون	xamsatun waθamaːnuːn	x a m s + a t + u n + w a + θ a m aː n + uː n	five suff_gender1 nom_sg and eight suff_pl	x a m s + a t + u n + w a + θ a m aː n + uː n	6 13 12 18 9 17		Wright1997Arabic
177	stan1318	eighty five	خَمْس وَثَمَانُون	xamsun waθamaːnuːn	x a m s + u n + w a + θ a m aː n + uː n	five nom_sg and eight suff_pl	x a m s + u n + w a + θ a m aː n + uː n	6 12 18 9 17		Wright1997Arabic
178	stan1318	eighty six	سِتَّة وَثَمَانُون	sittatun waθamaːnuːn	s i t t + a t + u n + w a + θ a m aː n + uː n	six suff_gender1 nom_sg and eight suff_pl	s i t t + a t + u n + w a + θ a m aː n + uː n	7 13 12 18 9 17		Wright1997Arabic
179	stan1318	eighty six	سِتّ وَثَمَانُون	sittun waθamaːnuːn	s i t t + u n + w a + θ a m aː n + uː n	six nom_sg and eight suff_pl	s i t t + u n + w a + θ a m aː n + uː n	7 12 18 9 17		Wright1997Arabic
180	stan1318	eighty seven	سَبْعَة وَثَمَانُون	sabʕatun waθamaːnuːn	s a b ʕ + a t + u n + w a + θ a m aː n + uː n	seven suff_gender1 nom_sg and eight suff_pl	s a b ʕ + a t + u n + w a + θ a m aː n + uː n	8 13 12 18 9 17		Wright1997Arabic
181	stan1318	eighty seven	سَبْع وَثَمَانُون	sabʕun waθamaːnuːn	s a b ʕ + u n + w a + θ a m aː n + uː n	seven nom_sg and eight suff_pl	s a b ʕ + u n + w a + θ a m aː n + uː n	8 12 18 9 17		Wright1997Arabic
182	stan1318	eighty eight	ثَمَانِيَة وَثَمَانُون	θamaːnijatun waθamaːnuːn	θ a m aː n i/- j/- + a t + u n + w a + θ a m aː n + uː n	eight suff_gender1 nom_sg and eight suff_pl	θ a m aː n i/- j/- + a t + u n + w a + θ a m aː n + uː n	9 13 12 18 9 17		Wright1997Arabic
183	stan1318	eighty eight	ثَمَانٍ وَثَمَانُون	θamaːnin waθamaːnuːn	θ a m aː n + i n + w a + θ a m aː n + uː n	eight obl_sg and eight suff_pl	θ a m aː n + i n + w a + θ a m aː n + uː n	9 19 18 9 17		Wright1997Arabic
184	stan1318	eighty nine	تِسْعَة وَثَمَانُون	tisʕatun waθamaːnuːn	t i s ʕ + a t + u n + w a + θ a m aː n + uː n	nine suff_gender1 nom_sg and eight suff_pl	t i s ʕ + a t + u n + w a + θ a m aː n + uː n	10 13 12 18 9 17		Wright1997Arabic
185	stan1318	eighty nine	تِسْع وَثَمَانُون	tisʕun waθamaːnuːn	t i s ʕ + u n + w a + θ a m aː n + uː n	nine nom_sg and eight suff_pl	t i s ʕ + u n + w a + θ a m aː n + uː n	10 12 18 9 17		Wright1997Arabic
186	stan1318	ninety	تِسْعُون	tisʕuːn	t i s ʕ + uː n	nine suff_pl	t i s ʕ + uː n	10 17		Wright1997Arabic
187	stan1318	ninety one	وَاحِد وَتِسْعُون	waːħidun watisʕuːn	w aː ħ i d + u n + w a + t i s ʕ + uː n	one1 nom_sg and nine suff_pl	w aː ħ i d + u n + w a + t i s ʕ + uː n	1 12 18 10 17		Wright1997Arabic
188	stan1318	ninety one	وَاحِدَة وَتِسْعُون	waːħidatun watisʕuːn	w aː ħ i d + a t + u n + w a + t i s ʕ + uː n	one1 suff_gender1 nom_sg and nine suff_pl	w aː ħ i d + a t + u n + w a + t i s ʕ + uː n	1 13 12 18 10 17		Wright1997Arabic
189	stan1318	ninety one	أَحَد وَتِسْعُون	ʔaħadun watisʕuːn	ʔ a ħ a d + u n + w a + t i s ʕ + uː n	one2 nom_sg and nine suff_pl	ʔ a ħ a d + u n + w a + t i s ʕ + uː n	2 12 18 10 17		Wright1997Arabic
190	stan1318	ninety one	إِحْدَى وَتِسْعُون	ʔaħadaː watisʕuːn	ʔ i/a ħ -/a d + aː + w a + t i s ʕ + uː n	one2 suff_gender2 and nine suff_pl	ʔ i/a ħ -/a d + aː + w a + t i s ʕ + uː n	2 16 18 10 17		Wright1997Arabic
191	stan1318	ninety two	اِثْنَان وَتِسْعُون	ʔiθnaːni watisʕuːn	ʔ/- i/- θ n + aː n i + w a + t i s ʕ + uː n	two nom_dual and nine suff_pl	ʔ/- i/- θ n + aː n i + w a + t i s ʕ + uː n	3 14 18 10 17		Wright1997Arabic
192	stan1318	ninety two	اِثْنَتَانِ وَتِسْعُون	ʔiθnataːni watisʕuːn	ʔ/- i/- θ n + a t + aː n i + w a + t i s ʕ + uː n	two suff_gender1 nom_dual and nine suff_pl	ʔ/- i/- θ n + a t + aː n i + w a + t i s ʕ + uː n	3 13 14 18 10 17		Wright1997Arabic
193	stan1318	ninety three	ثَلَاثَة وَتِسْعُون	θalaːθatun watisʕuːn	θ a l aː θ + a t + u n + w a + t i s ʕ + uː n	three suff_gender1 nom_sg and nine suff_pl	θ a l aː θ + a t + u n + w a + t i s ʕ + uː n	4 13 12 18 10 17		Wright1997Arabic
194	stan1318	ninety three	ثَلَاث وَتِسْعُون	θalaːθun watisʕuːn	θ a l aː θ + u n + w a + t i s ʕ + uː n	three nom_sg and nine suff_pl	θ a l aː θ + u n + w a + t i s ʕ + uː n	4 12 18 10 17		Wright1997Arabic
195	stan1318	ninety four	أَرْبَعَة وَتِسْعُون	ʔarbaʕatun watisʕuːn	ʔ a r b a ʕ + a t + u n + w a + t i s ʕ + uː n	four suff_gender1 nom_sg and nine suff_pl	ʔ a r b a ʕ + a t + u n + w a + t i s ʕ + uː n	5 13 12 18 10 17		Wright1997Arabic
196	stan1318	ninety four	أَرْبَع وَتِسْعُون	ʔarbaʕun watisʕuːn	ʔ a r b a ʕ + u n + w a + t i s ʕ + uː n	four nom_sg and nine suff_pl	ʔ a r b a ʕ + u n + w a + t i s ʕ + uː n	5 12 18 10 17		Wright1997Arabic
197	stan1318	ninety five	خَمْسَة وَتِسْعُون	xamsatun watisʕuːn	x a m s + a t + u n + w a + t i s ʕ + uː n	five suff_gender1 nom_sg and nine suff_pl	x a m s + a t + u n + w a + t i s ʕ + uː n	6 13 12 18 10 17		Wright1997Arabic
198	stan1318	ninety five	خَمْس وَتِسْعُون	xamsun watisʕuːn	x a m s + u n + w a + t i s ʕ + uː n	five nom_sg and nine suff_pl	x a m s + u n + w a + t i s ʕ + uː n	6 12 18 10 17		Wright1997Arabic
199	stan1318	ninety six	سِتَّة وَتِسْعُون	sittatun watisʕuːn	s i t t + a t + u n + w a + t i s ʕ + uː n	six suff_gender1 nom_sg and nine suff_pl	s i t t + a t + u n + w a + t i s ʕ + uː n	7 13 12 18 10 17		Wright1997Arabic
200	stan1318	ninety six	سِتّ وَتِسْعُون	sittun watisʕuːn	s i t t + u n + w a + t i s ʕ + uː n	six nom_sg and nine suff_pl	s i t t + u n + w a + t i s ʕ + uː n	7 12 18 10 17		Wright1997Arabic
201	stan1318	ninety seven	سَبْعَة وَتِسْعُون	sabʕatun watisʕuːn	s a b ʕ + a t + u n + w a + t i s ʕ + uː n	seven suff_gender1 nom_sg and nine suff_pl	s a b ʕ + a t + u n + w a + t i s ʕ + uː n	8 13 12 18 10 17		Wright1997Arabic
202	stan1318	ninety seven	سَبْع وَتِسْعُون	sabʕun watisʕuːn	s a b ʕ + u n + w a + t i s ʕ + uː n	seven nom_sg and nine suff_pl	s a b ʕ + u n + w a + t i s ʕ + uː n	8 12 18 10 17		Wright1997Arabic
203	stan1318	ninety eight	ثَمَانِيَة وَتِسْعُون	θamaːnijatun watisʕuːn	θ a m aː n i/- j/- + a t + u n + w a + t i s ʕ + uː n	eight suff_gender1 nom_sg and nine suff_pl	θ a m aː n i/- j/- + a t + u n + w a + t i s ʕ + uː n	9 13 12 18 10 17		Wright1997Arabic
