ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	ALIGNMENT	COGIDS	NOTE	SOURCE
105	Geez	fifty two	ኀምሳ ወክልኤቱ	xæmsawækɨlʔetu	x æ m s + a + w æ + k ɨ l ʔ e t/- + u	five ty and two suff_nom_sg1	x æ m s + a + w æ + k ɨ l ʔ e t/- + u	5 15 14 2 11		Lambdin1978Geez
106	Geez	fifty two	ኀምሳ ወክልኤቲ	xæmsawækɨlʔeti	x æ m s + a + w æ + k ɨ l ʔ e t/- + i	five ty and two suff_nom_sg2	x æ m s + a + w æ + k ɨ l ʔ e t/- + i	5 15 14 2 13		Lambdin1978Geez
107	Geez	fifty three	ኀምሳ ወሠለስቱ	xæmsawæʃælæstu	x æ m s + a + w æ + ʃ æ l æ/a s + t + u	five ty and three suff_gender suff_nom_sg1	x æ m s + a + w æ + ʃ æ l æ/a s + t + u	5 15 14 3 12 11		Lambdin1978Geez
108	Geez	fifty three	ኀምሳ ወሠላስ	xæmsawæʃælas	x æ m s + a + w æ + ʃ æ l a s	five ty and three	x æ m s + a + w æ + ʃ æ l a s	5 15 14 3		Lambdin1978Geez
109	Geez	fifty four	ኀምሳ ወአርባዕቱ	xæmsawæʔærbaʕtu	x æ m s + a + w æ + ʔ æ r b a ʕ + t + u	five ty and four suff_gender suff_nom_sg1	x æ m s + a + w æ + ʔ æ r b a ʕ + t + u	5 15 14 4 12 11		Lambdin1978Geez
110	Geez	fifty four	ኀምሳ ወአርባዕ	xæmsawæʔærbaʕ	x æ m s + a + w æ + ʔ æ r b a ʕ	five ty and four	x æ m s + a + w æ + ʔ æ r b a ʕ	5 15 14 4		Lambdin1978Geez
111	Geez	fifty five	ኀምሳ ወኀምስቱ	xæmsawæxæmɨstu	x æ m s + a + w æ + x æ m ɨ/- s + t + u	five ty and five suff_gender suff_nom_sg1	x æ m s + a + w æ + x æ m ɨ/- s + t + u	5 15 14 5 12 11		Lambdin1978Geez
112	Geez	fifty five	ኀምሳ ወኀምስ	xæmsawæxæms	x æ m s + a + w æ + x æ m s	five ty and five	x æ m s + a + w æ + x æ m s	5 15 14 5		Lambdin1978Geez
113	Geez	fifty six	ኀምሳ ወስድስቱ	xæmsawæsɨdɨstu	x æ m s + a + w æ + s ɨ d ɨ/- s -/u + t + u	five ty and six suff_gender suff_nom_sg1	x æ m s + a + w æ + s ɨ d ɨ/- s -/u + t + u	5 15 14 6 12 11		Lambdin1978Geez
114	Geez	fifty six	ኀምሳ ወስሱ	xæmsawæsɨssu	x æ m s + a + w æ + s ɨ s/d s u	five ty and six	x æ m s + a + w æ + s ɨ s/d s u	5 15 14 6		Lambdin1978Geez
115	Geez	fifty seven	ኀምሳ ወሰብዓቱ	xæmsawæsæbʕatu	x æ m s + a + w æ + s æ b ʕ æ/u + t + u	five ty and seven suff_gender suff_nom_sg1	x æ m s + a + w æ + s æ b ʕ æ/u + t + u	5 15 14 7 12 11		Lambdin1978Geez
116	Geez	fifty seven	ኀምሳ ወሰብዑ	xæmsawæsæbʕu	x æ m s + a + w æ + s æ b ʕ u	five ty and seven	x æ m s + a + w æ + s æ b ʕ u	5 15 14 7		Lambdin1978Geez
117	Geez	fifty eight	ኀምሳ ወስመንቱ	xæmsawæsɨmæntu	x æ m s + a + w æ + s æ m a n -/i + t + u	five ty and eight suff_gender suff_nom_sg1	x æ m s + a + w æ + s æ m a n -/i + t + u	5 15 14 8 12 11		Lambdin1978Geez
118	Geez	fifty eight	ኀምሳ ወሰማኒ	xæmsawæsæmani	x æ m s + a + w æ + s æ m a n i	five ty and eight	x æ m s + a + w æ + s æ m a n i	5 15 14 8		Lambdin1978Geez
119	Geez	fifty nine	ኀምሳ ወትሰዓቱ	xæmsawætɨsæʕatu	x æ m s + a + w æ + t ɨ s ʕ æ/u + t + u	five ty and nine suff_gender suff_nom_sg1	x æ m s + a + w æ + t ɨ s ʕ æ/u + t + u	5 15 14 9 12 11		Lambdin1978Geez
120	Geez	fifty nine	ኀምሳ ወትስዑ	xæmsawætɨsʕu	x æ m s + a + w æ + t ɨ s ʕ u	five ty and nine	x æ m s + a + w æ + t ɨ s ʕ u	5 15 14 9		Lambdin1978Geez
121	Geez	sixty	ስሳ	sɨssa	s ɨ s/d s -/u + a	six ty	s ɨ s/d s -/u + a	6 15		Lambdin1978Geez
122	Geez	sixty one	ስሳ ወአሐዱ	sɨssawæʔæħædu	s ɨ s/d s -/u + a + w æ + ʔ æ ħ æ d + u	six ty and one suff_nom_sg1	s ɨ s/d s -/u + a + w æ + ʔ æ ħ æ d + u	6 15 14 1 11		Lambdin1978Geez
123	Geez	sixty one	ስሳ ወአሐቲ	sɨssawæʔæħætti	s ɨ s/d s -/u + a + w æ + ʔ æ ħ æ t/d + t + i	six ty and one suff_gender suff_nom_sg2	s ɨ s/d s -/u + a + w æ + ʔ æ ħ æ t/d + t + i	6 15 14 1 12 13		Lambdin1978Geez
124	Geez	sixty two	ስሳ ወክልኤቱ	sɨssawækɨlʔetu	s ɨ s/d s -/u + a + w æ + k ɨ l ʔ e t/- + u	six ty and two suff_nom_sg1	s ɨ s/d s -/u + a + w æ + k ɨ l ʔ e t/- + u	6 15 14 2 11		Lambdin1978Geez
125	Geez	sixty two	ስሳ ወክልኤቲ	sɨssawækɨlʔeti	s ɨ s/d s -/u + a + w æ + k ɨ l ʔ e t/- + i	six ty and two suff_nom_sg2	s ɨ s/d s -/u + a + w æ + k ɨ l ʔ e t/- + i	6 15 14 2 13		Lambdin1978Geez
126	Geez	sixty three	ስሳ ወሠለስቱ	sɨssawæʃælæstu	s ɨ s/d s -/u + a + w æ + ʃ æ l æ/a s + t + u	six ty and three suff_gender suff_nom_sg1	s ɨ s/d s -/u + a + w æ + ʃ æ l æ/a s + t + u	6 15 14 3 12 11		Lambdin1978Geez
127	Geez	sixty three	ስሳ ወሠላስ	sɨssawæʃælas	s ɨ s/d s -/u + a + w æ + ʃ æ l a s	six ty and three	s ɨ s/d s -/u + a + w æ + ʃ æ l a s	6 15 14 3		Lambdin1978Geez
128	Geez	sixty four	ስሳ ወአርባዕቱ	sɨssawæʔærbaʕtu	s ɨ s/d s -/u + a + w æ + ʔ æ r b a ʕ + t + u	six ty and four suff_gender suff_nom_sg1	s ɨ s/d s -/u + a + w æ + ʔ æ r b a ʕ + t + u	6 15 14 4 12 11		Lambdin1978Geez
129	Geez	sixty four	ስሳ ወአርባዕ	sɨssawæʔærbaʕ	s ɨ s/d s -/u + a + w æ + ʔ æ r b a ʕ	six ty and four	s ɨ s/d s -/u + a + w æ + ʔ æ r b a ʕ	6 15 14 4		Lambdin1978Geez
130	Geez	sixty five	ስሳ ወኀምስቱ	sɨssawæxæmɨstu	s ɨ s/d s -/u + a + w æ + x æ m ɨ/- s + t + u	six ty and five suff_gender suff_nom_sg1	s ɨ s/d s -/u + a + w æ + x æ m ɨ/- s + t + u	6 15 14 5 12 11		Lambdin1978Geez
131	Geez	sixty five	ስሳ ወኀምስ	sɨssawæxæms	s ɨ s/d s -/u + a + w æ + x æ m s	six ty and five	s ɨ s/d s -/u + a + w æ + x æ m s	6 15 14 5		Lambdin1978Geez
132	Geez	sixty six	ስሳ ወስድስቱ	sɨssawæsɨdɨstu	s ɨ s/d s -/u + a + w æ + s ɨ d ɨ/- s -/u + t + u	six ty and six suff_gender suff_nom_sg1	s ɨ s/d s -/u + a + w æ + s ɨ d ɨ/- s -/u + t + u	6 15 14 6 12 11		Lambdin1978Geez
133	Geez	sixty six	ስሳ ወስሱ	sɨssawæsɨssu	s ɨ s/d s -/u + a + w æ + s ɨ s/d s u	six ty and six	s ɨ s/d s -/u + a + w æ + s ɨ s/d s u	6 15 14 6		Lambdin1978Geez
134	Geez	sixty seven	ስሳ ወሰብዓቱ	sɨssawæsæbʕatu	s ɨ s/d s -/u + a + w æ + s æ b ʕ æ/u + t + u	six ty and seven suff_gender suff_nom_sg1	s ɨ s/d s -/u + a + w æ + s æ b ʕ æ/u + t + u	6 15 14 7 12 11		Lambdin1978Geez
135	Geez	sixty seven	ስሳ ወሰብዑ	sɨssawæsæbʕu	s ɨ s/d s -/u + a + w æ + s æ b ʕ u	six ty and seven	s ɨ s/d s -/u + a + w æ + s æ b ʕ u	6 15 14 7		Lambdin1978Geez
136	Geez	sixty eight	ስሳ ወስመንቱ	sɨssawæsɨmæntu	s ɨ s/d s -/u + a + w æ + s æ m a n -/i + t + u	six ty and eight suff_gender suff_nom_sg1	s ɨ s/d s -/u + a + w æ + s æ m a n -/i + t + u	6 15 14 8 12 11		Lambdin1978Geez
137	Geez	sixty eight	ስሳ ወሰማኒ	sɨssawæsæmani	s ɨ s/d s -/u + a + w æ + s æ m a n i	six ty and eight	s ɨ s/d s -/u + a + w æ + s æ m a n i	6 15 14 8		Lambdin1978Geez
138	Geez	sixty nine	ስሳ ወትሰዓቱ	sɨssawætɨsæʕatu	s ɨ s/d s -/u + a + w æ + t ɨ s ʕ æ/u + t + u	six ty and nine suff_gender suff_nom_sg1	s ɨ s/d s -/u + a + w æ + t ɨ s ʕ æ/u + t + u	6 15 14 9 12 11		Lambdin1978Geez
139	Geez	sixty nine	ስሳ ወትስዑ	sɨssawætɨsʕu	s ɨ s/d s -/u + a + w æ + t ɨ s ʕ u	six ty and nine	s ɨ s/d s -/u + a + w æ + t ɨ s ʕ u	6 15 14 9		Lambdin1978Geez
140	Geez	seventy	ሰብዓ	sæbʕa	s æ b ʕ -/u + a	seven ty	s æ b ʕ -/u + a	7 15		Lambdin1978Geez
141	Geez	seventy one	ሰብዓ ወአሐዱ	sæbʕawæʔæħædu	s æ b ʕ -/u + a + w æ + ʔ æ ħ æ d + u	seven ty and one suff_nom_sg1	s æ b ʕ -/u + a + w æ + ʔ æ ħ æ d + u	7 15 14 1 11		Lambdin1978Geez
142	Geez	seventy one	ሰብዓ ወአሐቲ	sæbʕawæʔæħætti	s æ b ʕ -/u + a + w æ + ʔ æ ħ æ t/d + t + i	seven ty and one suff_gender suff_nom_sg2	s æ b ʕ -/u + a + w æ + ʔ æ ħ æ t/d + t + i	7 15 14 1 12 13		Lambdin1978Geez
143	Geez	seventy two	ሰብዓ ወክልኤቱ	sæbʕawækɨlʔetu	s æ b ʕ -/u + a + w æ + k ɨ l ʔ e t/- + u	seven ty and two suff_nom_sg1	s æ b ʕ -/u + a + w æ + k ɨ l ʔ e t/- + u	7 15 14 2 11		Lambdin1978Geez
144	Geez	seventy two	ሰብዓ ወክልኤቲ	sæbʕawækɨlʔeti	s æ b ʕ -/u + a + w æ + k ɨ l ʔ e t/- + i	seven ty and two suff_nom_sg2	s æ b ʕ -/u + a + w æ + k ɨ l ʔ e t/- + i	7 15 14 2 13		Lambdin1978Geez
145	Geez	seventy three	ሰብዓ ወሠለስቱ	sæbʕawæʃælæstu	s æ b ʕ -/u + a + w æ + ʃ æ l æ/a s + t + u	seven ty and three suff_gender suff_nom_sg1	s æ b ʕ -/u + a + w æ + ʃ æ l æ/a s + t + u	7 15 14 3 12 11		Lambdin1978Geez
146	Geez	seventy three	ሰብዓ ወሠላስ	sæbʕawæʃælas	s æ b ʕ -/u + a + w æ + ʃ æ l a s	seven ty and three	s æ b ʕ -/u + a + w æ + ʃ æ l a s	7 15 14 3		Lambdin1978Geez
147	Geez	seventy four	ሰብዓ ወአርባዕቱ	sæbʕawæʔærbaʕtu	s æ b ʕ -/u + a + w æ + ʔ æ r b a ʕ + t + u	seven ty and four suff_gender suff_nom_sg1	s æ b ʕ -/u + a + w æ + ʔ æ r b a ʕ + t + u	7 15 14 4 12 11		Lambdin1978Geez
148	Geez	seventy four	ሰብዓ ወአርባዕ	sæbʕawæʔærbaʕ	s æ b ʕ -/u + a + w æ + ʔ æ r b a ʕ	seven ty and four	s æ b ʕ -/u + a + w æ + ʔ æ r b a ʕ	7 15 14 4		Lambdin1978Geez
149	Geez	seventy five	ሰብዓ ወኀምስቱ	sæbʕawæxæmɨstu	s æ b ʕ -/u + a + w æ + x æ m ɨ/- s + t + u	seven ty and five suff_gender suff_nom_sg1	s æ b ʕ -/u + a + w æ + x æ m ɨ/- s + t + u	7 15 14 5 12 11		Lambdin1978Geez
150	Geez	seventy five	ሰብዓ ወኀምስ	sæbʕawæxæms	s æ b ʕ -/u + a + w æ + x æ m s	seven ty and five	s æ b ʕ -/u + a + w æ + x æ m s	7 15 14 5		Lambdin1978Geez
151	Geez	seventy six	ሰብዓ ወስድስቱ	sæbʕawæsɨdɨstu	s æ b ʕ -/u + a + w æ + s ɨ d ɨ/- s -/u + t + u	seven ty and six suff_gender suff_nom_sg1	s æ b ʕ -/u + a + w æ + s ɨ d ɨ/- s -/u + t + u	7 15 14 6 12 11		Lambdin1978Geez
152	Geez	seventy six	ሰብዓ ወስሱ	sæbʕawæsɨssu	s æ b ʕ -/u + a + w æ + s ɨ s/d s u	seven ty and six	s æ b ʕ -/u + a + w æ + s ɨ s/d s u	7 15 14 6		Lambdin1978Geez
153	Geez	seventy seven	ሰብዓ ወሰብዓቱ	sæbʕawæsæbʕatu	s æ b ʕ -/u + a + w æ + s æ b ʕ æ/u + t + u	seven ty and seven suff_gender suff_nom_sg1	s æ b ʕ -/u + a + w æ + s æ b ʕ æ/u + t + u	7 15 14 7 12 11		Lambdin1978Geez
154	Geez	seventy seven	ሰብዓ ወሰብዑ	sæbʕawæsæbʕu	s æ b ʕ -/u + a + w æ + s æ b ʕ u	seven ty and seven	s æ b ʕ -/u + a + w æ + s æ b ʕ u	7 15 14 7		Lambdin1978Geez
155	Geez	seventy eight	ሰብዓ ወስመንቱ	sæbʕawæsɨmæntu	s æ b ʕ -/u + a + w æ + s æ m a n -/i + t + u	seven ty and eight suff_gender suff_nom_sg1	s æ b ʕ -/u + a + w æ + s æ m a n -/i + t + u	7 15 14 8 12 11		Lambdin1978Geez
156	Geez	seventy eight	ሰብዓ ወሰማኒ	sæbʕawæsæmani	s æ b ʕ -/u + a + w æ + s æ m a n i	seven ty and eight	s æ b ʕ -/u + a + w æ + s æ m a n i	7 15 14 8		Lambdin1978Geez
157	Geez	seventy nine	ሰብዓ ወትሰዓቱ	sæbʕawætɨsæʕatu	s æ b ʕ -/u + a + w æ + t ɨ s ʕ æ/u + t + u	seven ty and nine suff_gender suff_nom_sg1	s æ b ʕ -/u + a + w æ + t ɨ s ʕ æ/u + t + u	7 15 14 9 12 11		Lambdin1978Geez
158	Geez	seventy nine	ሰብዓ ወትስዑ	sæbʕawætɨsʕu	s æ b ʕ -/u + a + w æ + t ɨ s ʕ u	seven ty and nine	s æ b ʕ -/u + a + w æ + t ɨ s ʕ u	7 15 14 9		Lambdin1978Geez
159	Geez	eighty	ሰማንያ	sæmanja	s æ m a n j/i + a	eight ty	s æ m a n j/i + a	8 15		Lambdin1978Geez
160	Geez	eighty one	ሰማንያ ወአሐዱ	sæmanjawæʔæħædu	s æ m a n j/i + a + w æ + ʔ æ ħ æ d + u	eight ty and one suff_nom_sg1	s æ m a n j/i + a + w æ + ʔ æ ħ æ d + u	8 15 14 1 11		Lambdin1978Geez
161	Geez	eighty one	ሰማንያ ወአሐቲ	sæmanjawæʔæħætti	s æ m a n j/i + a + w æ + ʔ æ ħ æ t/d + t + i	eight ty and one suff_gender suff_nom_sg2	s æ m a n j/i + a + w æ + ʔ æ ħ æ t/d + t + i	8 15 14 1 12 13		Lambdin1978Geez
162	Geez	eighty two	ሰማንያ ወክልኤቱ	sæmanjawækɨlʔetu	s æ m a n j/i + a + w æ + k ɨ l ʔ e t/- + u	eight ty and two suff_nom_sg1	s æ m a n j/i + a + w æ + k ɨ l ʔ e t/- + u	8 15 14 2 11		Lambdin1978Geez
163	Geez	eighty two	ሰማንያ ወክልኤቲ	sæmanjawækɨlʔeti	s æ m a n j/i + a + w æ + k ɨ l ʔ e t/- + i	eight ty and two suff_nom_sg2	s æ m a n j/i + a + w æ + k ɨ l ʔ e t/- + i	8 15 14 2 13		Lambdin1978Geez
164	Geez	eighty three	ሰማንያ ወሠለስቱ	sæmanjawæʃælæstu	s æ m a n j/i + a + w æ + ʃ æ l æ/a s + t + u	eight ty and three suff_gender suff_nom_sg1	s æ m a n j/i + a + w æ + ʃ æ l æ/a s + t + u	8 15 14 3 12 11		Lambdin1978Geez
165	Geez	eighty three	ሰማንያ ወሠላስ	sæmanjawæʃælas	s æ m a n j/i + a + w æ + ʃ æ l a s	eight ty and three	s æ m a n j/i + a + w æ + ʃ æ l a s	8 15 14 3		Lambdin1978Geez
166	Geez	eighty four	ሰማንያ ወአርባዕቱ	sæmanjawæʔærbaʕtu	s æ m a n j/i + a + w æ + ʔ æ r b a ʕ + t + u	eight ty and four suff_gender suff_nom_sg1	s æ m a n j/i + a + w æ + ʔ æ r b a ʕ + t + u	8 15 14 4 12 11		Lambdin1978Geez
167	Geez	eighty four	ሰማንያ ወአርባዕ	sæmanjawæʔærbaʕ	s æ m a n j/i + a + w æ + ʔ æ r b a ʕ	eight ty and four	s æ m a n j/i + a + w æ + ʔ æ r b a ʕ	8 15 14 4		Lambdin1978Geez
168	Geez	eighty five	ሰማንያ ወኀምስቱ	sæmanjawæxæmɨstu	s æ m a n j/i + a + w æ + x æ m ɨ/- s + t + u	eight ty and five suff_gender suff_nom_sg1	s æ m a n j/i + a + w æ + x æ m ɨ/- s + t + u	8 15 14 5 12 11		Lambdin1978Geez
169	Geez	eighty five	ሰማንያ ወኀምስ	sæmanjawæxæms	s æ m a n j/i + a + w æ + x æ m s	eight ty and five	s æ m a n j/i + a + w æ + x æ m s	8 15 14 5		Lambdin1978Geez
170	Geez	eighty six	ሰማንያ ወስድስቱ	sæmanjawæsɨdɨstu	s æ m a n j/i + a + w æ + s ɨ d ɨ/- s -/u + t + u	eight ty and six suff_gender suff_nom_sg1	s æ m a n j/i + a + w æ + s ɨ d ɨ/- s -/u + t + u	8 15 14 6 12 11		Lambdin1978Geez
171	Geez	eighty six	ሰማንያ ወስሱ	sæmanjawæsɨssu	s æ m a n j/i + a + w æ + s ɨ s/d s u	eight ty and six	s æ m a n j/i + a + w æ + s ɨ s/d s u	8 15 14 6		Lambdin1978Geez
172	Geez	eighty seven	ሰማንያ ወሰብዓቱ	sæmanjawæsæbʕatu	s æ m a n j/i + a + w æ + s æ b ʕ æ/u + t + u	eight ty and seven suff_gender suff_nom_sg1	s æ m a n j/i + a + w æ + s æ b ʕ æ/u + t + u	8 15 14 7 12 11		Lambdin1978Geez
173	Geez	eighty seven	ሰማንያ ወሰብዑ	sæmanjawæsæbʕu	s æ m a n j/i + a + w æ + s æ b ʕ u	eight ty and seven	s æ m a n j/i + a + w æ + s æ b ʕ u	8 15 14 7		Lambdin1978Geez
174	Geez	eighty eight	ሰማንያ ወስመንቱ	sæmanjawæsɨmæntu	s æ m a n j/i + a + w æ + s æ m a n -/i + t + u	eight ty and eight suff_gender suff_nom_sg1	s æ m a n j/i + a + w æ + s æ m a n -/i + t + u	8 15 14 8 12 11		Lambdin1978Geez
175	Geez	eighty eight	ሰማንያ ወሰማኒ	sæmanjawæsæmani	s æ m a n j/i + a + w æ + s æ m a n i	eight ty and eight	s æ m a n j/i + a + w æ + s æ m a n i	8 15 14 8		Lambdin1978Geez
176	Geez	eighty nine	ሰማንያ ወትሰዓቱ	sæmanjawætɨsæʕatu	s æ m a n j/i + a + w æ + t ɨ s ʕ æ/u + t + u	eight ty and nine suff_gender suff_nom_sg1	s æ m a n j/i + a + w æ + t ɨ s ʕ æ/u + t + u	8 15 14 9 12 11		Lambdin1978Geez
177	Geez	eighty nine	ሰማንያ ወትስዑ	sæmanjawætɨsʕu	s æ m a n j/i + a + w æ + t ɨ s ʕ u	eight ty and nine	s æ m a n j/i + a + w æ + t ɨ s ʕ u	8 15 14 9		Lambdin1978Geez
178	Geez	ninety	ተስዓ	tæsʕa	t æ/ɨ s ʕ -/u + a	nine ty	t æ/ɨ s ʕ -/u + a	9 15		Lambdin1978Geez
179	Geez	ninety one	ተስዓ ወአሐዱ	tæsʕawæʔæħædu	t æ/ɨ s ʕ -/u + a + w æ + ʔ æ ħ æ d + u	nine ty and one suff_nom_sg1	t æ/ɨ s ʕ -/u + a + w æ + ʔ æ ħ æ d + u	9 15 14 1 11		Lambdin1978Geez
180	Geez	ninety one	ተስዓ ወአሐቲ	tæsʕawæʔæħætti	t æ/ɨ s ʕ -/u + a + w æ + ʔ æ ħ æ t/d + t + i	nine ty and one suff_gender suff_nom_sg2	t æ/ɨ s ʕ -/u + a + w æ + ʔ æ ħ æ t/d + t + i	9 15 14 1 12 13		Lambdin1978Geez
181	Geez	ninety two	ተስዓ ወክልኤቱ	tæsʕawækɨlʔetu	t æ/ɨ s ʕ -/u + a + w æ + k ɨ l ʔ e t/- + u	nine ty and two suff_nom_sg1	t æ/ɨ s ʕ -/u + a + w æ + k ɨ l ʔ e t/- + u	9 15 14 2 11		Lambdin1978Geez
182	Geez	ninety two	ተስዓ ወክልኤቲ	tæsʕawækɨlʔeti	t æ/ɨ s ʕ -/u + a + w æ + k ɨ l ʔ e t/- + i	nine ty and two suff_nom_sg2	t æ/ɨ s ʕ -/u + a + w æ + k ɨ l ʔ e t/- + i	9 15 14 2 13		Lambdin1978Geez
183	Geez	ninety three	ተስዓ ወሠለስቱ	tæsʕawæʃælæstu	t æ/ɨ s ʕ -/u + a + w æ + ʃ æ l æ/a s + t + u	nine ty and three suff_gender suff_nom_sg1	t æ/ɨ s ʕ -/u + a + w æ + ʃ æ l æ/a s + t + u	9 15 14 3 12 11		Lambdin1978Geez
184	Geez	ninety three	ተስዓ ወሠላስ	tæsʕawæʃælas	t æ/ɨ s ʕ -/u + a + w æ + ʃ æ l a s	nine ty and three	t æ/ɨ s ʕ -/u + a + w æ + ʃ æ l a s	9 15 14 3		Lambdin1978Geez
185	Geez	ninety four	ተስዓ ወአርባዕቱ	tæsʕawæʔærbaʕtu	t æ/ɨ s ʕ -/u + a + w æ + ʔ æ r b a ʕ + t + u	nine ty and four suff_gender suff_nom_sg1	t æ/ɨ s ʕ -/u + a + w æ + ʔ æ r b a ʕ + t + u	9 15 14 4 12 11		Lambdin1978Geez
186	Geez	ninety four	ተስዓ ወአርባዕ	tæsʕawæʔærbaʕ	t æ/ɨ s ʕ -/u + a + w æ + ʔ æ r b a ʕ	nine ty and four	t æ/ɨ s ʕ -/u + a + w æ + ʔ æ r b a ʕ	9 15 14 4		Lambdin1978Geez
187	Geez	ninety five	ተስዓ ወኀምስቱ	tæsʕawæxæmɨstu	t æ/ɨ s ʕ -/u + a + w æ + x æ m ɨ/- s + t + u	nine ty and five suff_gender suff_nom_sg1	t æ/ɨ s ʕ -/u + a + w æ + x æ m ɨ/- s + t + u	9 15 14 5 12 11		Lambdin1978Geez
188	Geez	ninety five	ተስዓ ወኀምስ	tæsʕawæxæms	t æ/ɨ s ʕ -/u + a + w æ + x æ m s	nine ty and five	t æ/ɨ s ʕ -/u + a + w æ + x æ m s	9 15 14 5		Lambdin1978Geez
189	Geez	ninety six	ተስዓ ወስድስቱ	tæsʕawæsɨdɨstu	t æ/ɨ s ʕ -/u + a + w æ + s ɨ d ɨ/- s -/u + t + u	nine ty and six suff_gender suff_nom_sg1	t æ/ɨ s ʕ -/u + a + w æ + s ɨ d ɨ/- s -/u + t + u	9 15 14 6 12 11		Lambdin1978Geez
190	Geez	ninety six	ተስዓ ወስሱ	tæsʕawæsɨssu	t æ/ɨ s ʕ -/u + a + w æ + s ɨ s/d s u	nine ty and six	t æ/ɨ s ʕ -/u + a + w æ + s ɨ s/d s u	9 15 14 6		Lambdin1978Geez
191	Geez	ninety seven	ተስዓ ወሰብዓቱ	tæsʕawæsæbʕatu	t æ/ɨ s ʕ -/u + a + w æ + s æ b ʕ æ/u + t + u	nine ty and seven suff_gender suff_nom_sg1	t æ/ɨ s ʕ -/u + a + w æ + s æ b ʕ æ/u + t + u	9 15 14 7 12 11		Lambdin1978Geez
192	Geez	ninety seven	ተስዓ ወሰብዑ	tæsʕawæsæbʕu	t æ/ɨ s ʕ -/u + a + w æ + s æ b ʕ u	nine ty and seven	t æ/ɨ s ʕ -/u + a + w æ + s æ b ʕ u	9 15 14 7		Lambdin1978Geez
193	Geez	ninety eight	ተስዓ ወስመንቱ	tæsʕawæsɨmæntu	t æ/ɨ s ʕ -/u + a + w æ + s æ m a n -/i + t + u	nine ty and eight suff_gender suff_nom_sg1	t æ/ɨ s ʕ -/u + a + w æ + s æ m a n -/i + t + u	9 15 14 8 12 11		Lambdin1978Geez
194	Geez	ninety eight	ተስዓ ወሰማኒ	tæsʕawæsæmani	t æ/ɨ s ʕ -/u + a + w æ + s æ m a n i	nine ty and eight	t æ/ɨ s ʕ -/u + a + w æ + s æ m a n i	9 15 14 8		Lambdin1978Geez
195	Geez	ninety nine	ተስዓ ወትሰዓቱ	tæsʕawætɨsæʕatu	t æ/ɨ s ʕ -/u + a + w æ + t ɨ s ʕ æ/u + t + u	nine ty and nine suff_gender suff_nom_sg1	t æ/ɨ s ʕ -/u + a + w æ + t ɨ s ʕ æ/u + t + u	9 15 14 9 12 11		Lambdin1978Geez
196	Geez	ninety nine	ተስዓ ወትስዑ	tæsʕawætɨsʕu	t æ/ɨ s ʕ -/u + a + w æ + t ɨ s ʕ u	nine ty and nine	t æ/ɨ s ʕ -/u + a + w æ + t ɨ s ʕ u	9 15 14 9		Lambdin1978Geez
